transaction_id,suspect_id,date,amount,category,recipient
3759,58,28/09/2024 18:56,120.19,Services,"Farrell, Chambers and Wright"
9850,221,08/11/2024 15:35,120.17,Groceries,Davidson Inc
16842,413,11/11/2024 10:15,120.16,Retail,Kaur-Coleman
1723,8,25/09/2024 17:36,120.15,Transport,Burton Inc
15293,370,12/11/2024 22:57,120.13,Transport,"Wright, West and Evans"
6069,120,13/11/2024 10:39,120.12,Groceries,"Fox, Peters and Rowe"
5219,98,23/09/2024 14:50,120.12,Transport,Pearson Group
12911,305,12/11/2024 13:50,120.1,Groceries,Walker Inc
2992,40,24/10/2024 13:19,120.07,Transport,Richardson-Robson
8368,182,24/09/2024 01:29,120.07,Transport,Winter-Edwards
14640,351,02/10/2024 07:34,120.06,Retail,"Ferguson, Smith and Read"
17366,426,22/10/2024 04:32,120.05,Services,Connolly-Hale
1686,7,14/10/2024 11:33,120,Transport,Hooper-Wall
18678,463,10/11/2024 14:31,119.99,Groceries,"Parker, Rose and Harding"
12723,299,11/10/2024 04:57,119.97,Services,Davis LLC
10757,246,15/11/2024 10:46,119.97,Transport,Palmer-Boyle
7155,149,21/09/2024 00:05,119.96,Dining,"Alexander, Harding and Matthews"
4167,70,05/10/2024 12:51,119.96,Transport,"Webster, Hudson and Edwards"
19416,485,04/11/2024 05:34,119.94,Utilities,Shaw LLC
16221,396,06/11/2024 06:42,119.92,Dining,Chapman-Warner
14067,336,18/09/2024 01:46,119.9,Utilities,Young-Brown
6411,129,20/09/2024 08:10,119.89,Groceries,"Wilson, Thomas and Williams"
16628,407,14/11/2024 23:23,119.86,Transport,Marshall-Hughes
15363,372,02/10/2024 08:18,119.85,Groceries,"Lloyd, Robinson and Wilson"
10208,230,25/09/2024 15:28,119.84,Services,"Parkinson, Webster and Wells"
11861,274,15/10/2024 03:15,119.83,Transport,Harris Inc
9421,208,31/10/2024 18:52,119.8,Groceries,Kelly-Robertson
7731,163,13/11/2024 17:32,119.79,Services,"Turner, Wright and Barnes"
5072,93,01/11/2024 02:34,119.78,Services,Adams and Sons
5341,102,21/10/2024 14:10,119.75,Transport,Slater-Hyde
1804,10,28/09/2024 01:21,119.74,Groceries,Parsons-Patel
5246,100,07/10/2024 20:37,119.7,Transport,Moore-Ball
12726,300,02/11/2024 08:06,119.69,Groceries,Fraser-White
10855,249,26/09/2024 00:39,119.69,Utilities,Wyatt-Tucker
14795,354,18/09/2024 01:01,119.67,Groceries,Morrison-Parkinson
2168,19,04/11/2024 19:54,119.67,Retail,Morris Group
19601,490,04/11/2024 04:08,119.64,Dining,Robertson PLC
18073,446,08/10/2024 01:15,119.64,Services,Richardson-Ahmed
5383,103,30/09/2024 09:36,119.64,Utilities,Barlow Ltd
14503,347,19/09/2024 05:45,119.61,Dining,Young-Smith
12577,295,19/10/2024 01:07,119.6,Retail,Poole-Williams
13933,333,08/10/2024 20:54,119.59,Retail,"Potter, Franklin and Stephens"
17436,427,09/11/2024 21:14,119.58,Services,Kemp LLC
13608,323,09/10/2024 16:40,119.58,Utilities,Cook LLC
11765,272,23/10/2024 04:41,119.56,Services,"Fox, Macdonald and Cooper"
10122,228,16/10/2024 13:54,119.55,Services,"Jones, West and Wood"
10064,226,30/10/2024 12:10,119.52,Retail,"Gibson, Quinn and Brown"
2055,16,22/10/2024 16:37,119.51,Services,Cooper PLC
12347,289,23/09/2024 14:33,119.49,Utilities,"Nelson, Evans and Young"
11472,264,27/10/2024 18:35,119.48,Groceries,Ali-Knight
9591,212,19/10/2024 21:56,119.48,Services,"Hopkins, Harper and Ward"
7517,158,27/09/2024 10:19,119.46,Groceries,Winter-Martin
19481,487,29/09/2024 11:26,119.44,Retail,"Kerr, Lee and Wright"
7231,151,06/10/2024 18:35,119.44,Services,"Ward, Matthews and Jackson"
5181,97,15/10/2024 10:49,119.43,Transport,Wood Ltd
14099,337,28/10/2024 01:57,119.41,Dining,Long-Douglas
3619,55,15/10/2024 11:23,119.4,Groceries,Baxter Ltd
13951,333,02/10/2024 22:53,119.39,Dining,Martin-Carter
13661,326,03/11/2024 08:12,119.39,Groceries,Chapman-Gilbert
5816,113,02/10/2024 16:13,119.38,Retail,"Williams, Holmes and Lee"
15351,371,10/10/2024 12:54,119.34,Utilities,Dean LLC
18795,467,20/09/2024 11:14,119.34,Utilities,Wright-Hughes
11753,272,31/10/2024 21:45,119.32,Groceries,"Moss, Greenwood and Little"
12594,296,29/09/2024 04:06,119.3,Utilities,Yates Inc
2088,17,10/10/2024 08:17,119.29,Dining,"Davis, Barton and Begum"
5507,107,17/09/2024 17:40,119.28,Dining,Carter Inc
7373,154,06/11/2024 23:09,119.28,Groceries,O'Neill-Wood
19336,483,10/11/2024 13:43,119.26,Services,Watts Inc
2256,21,23/10/2024 20:00,119.23,Utilities,Collins Group
9577,211,12/10/2024 05:00,119.2,Retail,Rowley PLC
2551,29,30/10/2024 12:33,119.18,Transport,"Bell, Butcher and Taylor"
3886,63,28/09/2024 21:02,119.15,Services,"Wilson, Begum and Dixon"
9754,219,24/09/2024 04:33,119.15,Services,"Brennan, Singh and Patel"
6101,121,13/10/2024 18:08,119.1,Utilities,Peters Ltd
13248,314,09/10/2024 06:59,119.01,Retail,Williams PLC
15779,383,05/10/2024 15:25,118.97,Retail,"Thompson, Slater and Wade"
14968,358,27/09/2024 21:37,118.97,Utilities,Thomson-Roberts
13151,311,18/09/2024 02:43,118.96,Groceries,Moore PLC
6956,144,20/10/2024 21:51,118.95,Transport,Lawrence-Wilson
11778,273,18/09/2024 15:30,118.93,Dining,Douglas Ltd
12119,282,16/10/2024 02:50,118.92,Retail,Jones-Hussain
13236,314,13/10/2024 06:15,118.92,Utilities,Cole LLC
18290,452,13/10/2024 05:27,118.91,Utilities,Lynch-Scott
7275,152,07/11/2024 20:41,118.89,Groceries,Henderson-Richardson
14592,350,23/09/2024 09:12,118.89,Groceries,"Powell, Morley and Evans"
15820,385,03/11/2024 20:34,118.89,Retail,Parsons and Sons
1656,6,02/11/2024 19:37,118.89,Utilities,"Williams, Bailey and Ward"
11313,260,08/11/2024 03:30,118.88,Utilities,"Hughes, Hicks and Freeman"
11927,277,31/10/2024 07:03,118.87,Utilities,Nelson and Sons
5633,109,03/10/2024 23:33,118.86,Dining,Birch-Stephenson
13264,315,13/10/2024 00:42,118.86,Transport,Marshall-Hughes
15042,361,25/10/2024 22:00,118.86,Transport,Page-Carter
9260,205,22/09/2024 18:44,118.84,Retail,Ward-McCarthy
4124,70,26/09/2024 01:09,118.84,Utilities,Wright Group
9487,209,30/10/2024 14:55,118.82,Groceries,Carr-Brown
1600,4,06/11/2024 03:55,118.81,Services,"McCarthy, Anderson and Allen"
15260,369,19/09/2024 15:23,118.8,Retail,Carr and Sons
2083,17,02/11/2024 21:23,118.79,Dining,Powell-May
7001,145,11/10/2024 00:36,118.77,Retail,Wilson-Wallace
12532,294,12/11/2024 05:09,118.76,Groceries,Rogers-Hurst
2798,35,12/10/2024 12:27,118.75,Groceries,Simpson Ltd
15564,377,30/09/2024 23:40,118.68,Transport,Burton-Scott
1921,12,03/11/2024 20:22,118.67,Services,"Bates, Davies and Johnson"
14748,354,23/09/2024 12:07,118.67,Services,Williams LLC
5378,103,27/09/2024 07:06,118.67,Transport,Mitchell-Moran
19849,496,25/10/2024 08:28,118.67,Utilities,Francis-Moore
9424,208,04/11/2024 10:10,118.64,Dining,Sykes-Wright
6668,135,21/10/2024 22:02,118.63,Utilities,Hughes Ltd
3738,58,31/10/2024 00:51,118.62,Retail,Wade-Nixon
19392,485,30/10/2024 02:51,118.59,Services,Hancock Group
6563,133,26/10/2024 00:37,118.59,Transport,Wright Inc
9736,218,09/10/2024 12:48,118.59,Transport,"Morgan, Thomson and Herbert"
7192,151,28/10/2024 22:38,118.58,Groceries,Simmons Inc
9313,206,01/10/2024 02:57,118.58,Groceries,"Sinclair, Taylor and Green"
14425,345,19/09/2024 16:55,118.58,Retail,Ward and Sons
7828,166,22/09/2024 18:40,118.55,Retail,"Matthews, Curtis and Davis"
11068,253,25/10/2024 19:08,118.55,Utilities,Faulkner Inc
14228,339,01/10/2024 03:14,118.52,Services,Stone PLC
13580,322,09/11/2024 19:35,118.51,Transport,"Doyle, Carter and Smith"
8751,192,10/10/2024 14:24,118.5,Utilities,Fuller Group
12979,307,12/10/2024 07:41,118.49,Groceries,Harris-Begum
14423,345,18/10/2024 13:19,118.49,Groceries,Brookes-Cooper
19686,492,14/11/2024 18:11,118.49,Transport,Storey-Shaw
18188,449,21/09/2024 02:03,118.48,Dining,"Wright, Sanders and Payne"
6766,138,04/10/2024 11:18,118.48,Utilities,"Dobson, Harris and Clarke"
8470,184,17/10/2024 22:09,118.46,Retail,Hunt-Russell
13907,332,11/10/2024 21:23,118.46,Services,Smith Inc
11602,268,09/11/2024 21:44,118.45,Groceries,Griffin-Williams
2368,24,24/10/2024 20:24,118.45,Utilities,Porter LLC
9637,214,09/10/2024 00:54,118.44,Retail,Bradley-Hill
2216,20,15/10/2024 20:14,118.44,Utilities,Singh-Higgins
5712,111,01/11/2024 17:05,118.41,Dining,Begum PLC
2969,40,02/11/2024 11:22,118.4,Dining,Clark and Sons
10230,231,07/10/2024 06:38,118.38,Groceries,Dodd-Singh
8549,186,26/10/2024 01:18,118.38,Services,Parry Inc
12897,305,07/11/2024 06:05,118.38,Transport,"Hughes, Parker and Lord"
5506,107,29/10/2024 23:08,118.37,Transport,Robinson LLC
4509,78,31/10/2024 13:21,118.36,Groceries,Welch-Ward
12958,306,22/10/2024 14:42,118.36,Services,"Parker, Nixon and Morgan"
15763,383,05/11/2024 00:45,118.34,Retail,"Collins, Webb and Sims"
8687,190,08/11/2024 22:21,118.33,Groceries,Stone Inc
12391,290,17/10/2024 21:19,118.31,Retail,Williams-Ward
17878,441,07/10/2024 18:02,118.31,Services,Smith PLC
3452,51,19/10/2024 09:51,118.31,Transport,Clark-Bell
13762,328,20/10/2024 23:30,118.3,Transport,Charlton Group
2202,20,10/11/2024 03:05,118.28,Dining,Jones LLC
11755,272,11/10/2024 08:48,118.27,Retail,"Taylor, Brown and Hardy"
1454,1,02/10/2024 17:45,118.25,Dining,Randall PLC
18151,448,30/09/2024 23:47,118.23,Services,Thomas-Ashton
9003,199,24/09/2024 19:57,118.22,Dining,"Knight, Martin and Hughes"
16017,390,14/10/2024 13:56,118.22,Utilities,"Fry, Sanders and Green"
12288,288,09/10/2024 15:54,118.2,Dining,"Walker, Hale and Birch"
2562,29,26/09/2024 01:43,118.2,Retail,Dunn-Smith
9504,210,29/09/2024 05:26,118.19,Retail,"Pratt, Bruce and Newman"
1730,8,08/11/2024 13:20,118.18,Groceries,Smith-Saunders
7347,153,24/09/2024 20:27,118.18,Groceries,Bennett PLC
13848,331,27/10/2024 06:28,118.15,Dining,Robinson-Collier
16494,403,03/10/2024 05:01,118.15,Services,"Thompson, Price and Roberts"
14081,336,06/11/2024 17:44,118.15,Transport,Davies-Hughes
13649,326,23/10/2024 20:32,118.14,Retail,"Wilson, Clayton and Wells"
7816,166,11/10/2024 06:06,118.13,Groceries,"Tomlinson, Porter and Myers"
13747,328,03/11/2024 15:24,118.12,Dining,Charlton and Sons
1968,13,29/10/2024 15:39,118.11,Dining,Shah Group
19693,492,24/09/2024 08:01,118.06,Groceries,"King, Clark and Bell"
10777,247,03/11/2024 18:46,118.06,Utilities,Martin LLC
1739,8,27/09/2024 21:23,118.05,Groceries,"Harrison, Thomas and Lee"
7041,146,10/10/2024 05:49,118.02,Utilities,Ellis-Bartlett
8034,173,21/09/2024 13:03,118,Dining,"Green, Bennett and Andrews"
13777,329,20/09/2024 03:28,117.99,Dining,Harper-Thompson
5958,116,11/11/2024 22:54,117.99,Retail,Harris-Robson
1779,10,09/10/2024 10:02,117.98,Dining,Freeman-Jarvis
12446,292,10/10/2024 05:10,117.97,Dining,Frost-Davies
14689,352,18/09/2024 06:19,117.95,Groceries,"Hughes, Taylor and Payne"
12837,304,06/11/2024 19:43,117.95,Transport,"Barnett, Walker and Dickinson"
9576,211,13/11/2024 06:46,117.94,Retail,Anderson Inc
11456,264,21/10/2024 13:38,117.94,Transport,Pugh LLC
11317,260,27/09/2024 07:45,117.92,Utilities,"Turner, Law and Clarke"
15030,361,25/09/2024 11:43,117.92,Utilities,"James, Hill and Marsh"
3201,46,06/10/2024 05:07,117.9,Groceries,Finch-Reeves
2269,21,03/11/2024 12:10,117.9,Utilities,Nelson Group
9423,208,19/09/2024 12:39,117.87,Groceries,King-Lewis
5236,99,12/11/2024 12:32,117.87,Retail,"Bird, Wood and Gough"
6452,130,27/10/2024 10:22,117.84,Transport,Simpson-Miah
8379,182,25/10/2024 01:21,117.82,Groceries,"Norris, Walsh and Harper"
15054,361,29/10/2024 15:16,117.81,Retail,Davey-Bates
17200,421,10/11/2024 15:46,117.8,Groceries,Goodwin-Armstrong
4993,91,15/10/2024 11:41,117.8,Services,Brown Group
16656,408,28/09/2024 07:22,117.79,Services,"Ward, Reed and Ward"
10187,230,29/10/2024 06:47,117.77,Services,Norton-Barker
19122,476,21/10/2024 18:14,117.76,Retail,"Faulkner, Hewitt and Collins"
10259,232,18/10/2024 17:04,117.76,Services,"Robinson, Jones and Davies"
14587,350,28/09/2024 00:56,117.76,Transport,"Austin, Long and Newton"
18574,461,15/11/2024 12:59,117.76,Transport,"Peacock, Lee and White"
16967,416,17/09/2024 15:31,117.75,Groceries,"Moore, Hussain and Porter"
18796,467,19/09/2024 18:41,117.75,Groceries,Woodward-Ward
10214,230,29/09/2024 20:07,117.74,Retail,James-Gough
3110,43,06/11/2024 04:30,117.72,Utilities,"Robinson, Smith and Davies"
7326,153,10/11/2024 01:50,117.71,Dining,Gregory-Johnson
10026,225,10/11/2024 04:53,117.7,Services,"Lee, Harvey and Smith"
15543,376,17/10/2024 22:06,117.69,Dining,"Davies, Hooper and Thompson"
10984,252,02/10/2024 13:14,117.67,Transport,Watkins-King
9647,214,05/10/2024 23:10,117.64,Transport,Kerr-Morrison
3922,65,29/10/2024 20:13,117.62,Groceries,Morley Group
2134,18,03/10/2024 16:32,117.62,Services,"Lee, Brown and Thomas"
11442,263,03/11/2024 10:08,117.62,Services,Bennett-Jones
12412,291,12/11/2024 17:07,117.62,Services,Roberts-Short
17709,436,23/09/2024 14:48,117.62,Utilities,Osborne-White
11639,269,12/10/2024 01:56,117.6,Services,Riley-King
15812,385,03/11/2024 23:45,117.6,Services,Thompson LLC
8363,182,31/10/2024 05:41,117.6,Transport,Mitchell-Hughes
8949,197,11/11/2024 07:42,117.57,Dining,Goodwin-Thomas
16088,392,25/09/2024 14:57,117.57,Retail,"Evans, Hughes and Howell"
10544,239,07/11/2024 16:25,117.55,Utilities,Webb-Griffin
6005,118,04/11/2024 07:15,117.53,Utilities,Perkins PLC
17970,443,30/10/2024 18:28,117.5,Transport,Holloway Ltd
2717,33,20/10/2024 17:33,117.45,Retail,"Lloyd, Welch and Knowles"
16266,397,23/09/2024 10:43,117.41,Dining,Griffin-Greenwood
18870,470,31/10/2024 02:25,117.4,Groceries,"Evans, Jones and Parkinson"
12315,289,04/11/2024 17:50,117.4,Retail,Parker-Parsons
15193,367,18/10/2024 05:02,117.39,Retail,Bentley Group
14141,338,24/09/2024 12:47,117.38,Retail,Ingram-Davies
10904,250,18/09/2024 03:57,117.37,Dining,Ford PLC
3406,50,18/09/2024 01:26,117.37,Transport,Moran-Harrison
12783,301,10/10/2024 00:24,117.35,Services,Lucas and Sons
16816,412,12/11/2024 13:40,117.35,Transport,Charlton-Nelson
9796,220,08/10/2024 12:13,117.34,Retail,Barlow-Griffiths
13185,313,03/11/2024 23:46,117.33,Groceries,Jenkins-Walters
8681,190,15/10/2024 14:44,117.32,Services,"Chan, Palmer and Taylor"
18705,464,30/10/2024 23:36,117.3,Dining,Ashton-Atkinson
3658,57,06/11/2024 15:57,117.3,Utilities,Riley Inc
9264,205,30/09/2024 18:58,117.28,Groceries,"Mitchell, Knight and Allan"
1531,2,17/09/2024 18:42,117.28,Services,Burgess LLC
5979,117,24/09/2024 01:35,117.27,Utilities,Armstrong-Harris
12178,285,16/09/2024 22:48,117.26,Groceries,Elliott and Sons
17848,440,12/11/2024 01:19,117.26,Services,"Davies, Gibbons and Taylor"
6265,126,18/10/2024 09:10,117.26,Utilities,O'Neill Ltd
19586,489,23/10/2024 14:18,117.24,Utilities,Hyde-Dixon
12208,286,05/10/2024 15:05,117.23,Dining,Barker-Walker
18530,459,14/10/2024 22:03,117.23,Retail,Mitchell-Steele
18761,466,30/09/2024 09:49,117.23,Utilities,"Smith, Howard and Anderson"
14175,338,15/10/2024 23:02,117.22,Transport,Griffiths-Spencer
8705,191,07/11/2024 10:07,117.18,Services,Dawson-Hopkins
19022,474,19/09/2024 04:04,117.17,Dining,"Norris, Faulkner and McKenzie"
14645,351,20/10/2024 00:33,117.17,Services,"Ahmed, Clarke and King"
4514,78,28/10/2024 19:48,117.17,Utilities,Green-Connolly
3711,58,30/09/2024 02:50,117.15,Retail,"Richardson, Davies and Kent"
5954,116,02/10/2024 13:02,117.15,Utilities,Evans-Warren
6110,121,07/11/2024 13:29,117.15,Utilities,Young-Adams
9775,219,18/09/2024 17:50,117.12,Services,Ford and Sons
19425,486,20/09/2024 22:46,117.11,Transport,Douglas-Evans
11399,262,27/09/2024 05:08,117.11,Utilities,Jones-Iqbal
4725,83,16/10/2024 09:32,117.1,Retail,Wilson-Martin
16829,412,12/11/2024 00:28,117.1,Utilities,"Freeman, Edwards and Murray"
17908,442,08/11/2024 19:11,117.09,Transport,Wright PLC
1530,2,16/10/2024 00:02,117.02,Groceries,"Nash, Black and Evans"
2097,17,04/11/2024 22:46,117.02,Retail,Ellis Ltd
3109,43,03/10/2024 20:18,117.01,Groceries,Kelly Inc
7459,156,28/09/2024 07:17,117.01,Transport,Dickinson Group
2850,37,07/10/2024 19:21,116.98,Retail,Parker-Harris
8114,174,18/09/2024 12:23,116.98,Transport,"Savage, Dixon and Williams"
2113,18,06/11/2024 07:07,116.96,Services,"Thompson, Lewis and Williams"
19249,480,22/09/2024 20:25,116.94,Services,Parker Group
2201,20,27/10/2024 05:00,116.92,Groceries,"Morris, Cook and Duffy"
18509,458,21/10/2024 09:21,116.92,Groceries,Smith-Little
19402,485,13/11/2024 20:30,116.91,Groceries,Robson-Cooper
1743,8,10/10/2024 12:56,116.91,Retail,Watson Group
2797,35,09/10/2024 07:38,116.9,Dining,Ellis LLC
11198,256,17/09/2024 17:35,116.9,Transport,Howard and Sons
16067,392,28/09/2024 00:53,116.88,Services,"Reynolds, Rogers and Hughes"
11571,267,17/10/2024 22:06,116.87,Utilities,Ingram-Johnson
2451,27,29/10/2024 17:16,116.85,Transport,Young-Griffin
2701,33,20/09/2024 02:03,116.83,Dining,Miller PLC
17763,437,20/09/2024 00:21,116.83,Dining,Barton-John
1601,5,28/09/2024 15:47,116.83,Transport,Skinner-Woods
16970,416,11/10/2024 00:01,116.82,Retail,"Lynch, Robinson and Cook"
6188,124,09/11/2024 04:01,116.8,Groceries,Lee and Sons
14741,354,04/11/2024 13:58,116.79,Groceries,"Burton, Rees and Bray"
19809,495,30/10/2024 18:23,116.78,Services,Harvey-Wyatt
16007,390,31/10/2024 03:31,116.77,Dining,"Parker, Wilson and Wright"
19123,476,19/10/2024 07:14,116.75,Dining,Potter-Sheppard
10391,236,09/11/2024 03:46,116.75,Groceries,"Clarke, Mahmood and Lord"
4776,84,25/10/2024 17:12,116.74,Dining,Little and Sons
2767,34,15/10/2024 02:40,116.7,Services,"Evans, Barnett and Cooper"
5548,107,09/10/2024 07:00,116.68,Utilities,Patel-Dodd
18817,467,05/11/2024 17:41,116.65,Dining,"Roberts, Lloyd and Clark"
15781,383,07/10/2024 16:49,116.65,Transport,Sullivan-Edwards
16249,396,01/11/2024 09:31,116.64,Services,"Young, Butcher and Evans"
10576,240,25/09/2024 06:22,116.64,Transport,Williamson-Hall
9683,216,08/10/2024 10:35,116.62,Services,Scott-Jones
18481,458,20/10/2024 16:55,116.61,Retail,Houghton-Williams
4254,72,07/10/2024 12:29,116.58,Groceries,"Cooke, Campbell and Miller"
9467,209,29/09/2024 12:28,116.58,Retail,"Wright, Ahmed and Porter"
18069,445,03/11/2024 00:43,116.58,Transport,Stevens Group
4912,88,05/11/2024 15:54,116.58,Utilities,"Burton, Wright and Smith"
16674,408,05/11/2024 05:09,116.56,Services,Lawson LLC
7776,164,04/10/2024 05:43,116.56,Utilities,"Osborne, Scott and Rose"
15739,382,16/10/2024 10:43,116.55,Dining,"O'Brien, Phillips and O'Sullivan"
6691,136,09/10/2024 16:07,116.53,Services,"Davies, Graham and Johnston"
16584,405,25/09/2024 09:42,116.49,Groceries,Brown-Newman
17933,442,06/11/2024 11:15,116.49,Groceries,Bailey Group
4942,89,10/10/2024 16:28,116.48,Utilities,"Thomas, Willis and Williams"
2188,19,01/10/2024 17:56,116.47,Services,Wilson-Robson
15244,368,31/10/2024 21:40,116.46,Transport,Bradshaw-Andrews
6930,143,10/10/2024 17:43,116.46,Utilities,Webb-Smith
7070,148,20/09/2024 16:52,116.46,Utilities,"Barker, Roberts and Bell"
15398,372,04/11/2024 13:10,116.42,Groceries,"O'Donnell, Gilbert and Adams"
15358,372,03/11/2024 11:33,116.42,Transport,Davies-Hilton
1631,6,07/10/2024 10:12,116.4,Dining,Jones-Mellor
10251,231,21/09/2024 10:41,116.4,Retail,Lee-Turner
2440,27,22/10/2024 16:59,116.4,Transport,Cox and Sons
6759,138,26/09/2024 00:02,116.4,Utilities,"Taylor, Rice and Robinson"
16846,413,08/11/2024 02:40,116.37,Transport,Carter-Robinson
8145,176,21/10/2024 16:22,116.37,Utilities,Marshall-Ellis
18292,452,22/10/2024 20:00,116.36,Dining,"White, Duncan and Gray"
18876,470,21/10/2024 09:17,116.33,Retail,"Warren, Ellis and Evans"
3554,53,04/10/2024 07:57,116.33,Transport,"Wells, Price and Bradley"
6229,125,15/11/2024 02:29,116.32,Groceries,Carter-Walker
10658,242,24/09/2024 15:27,116.32,Retail,Nash-Richards
15886,387,03/10/2024 15:19,116.31,Retail,Thornton-Brennan
18469,457,29/09/2024 04:40,116.31,Retail,"Brown, Chadwick and Hooper"
19066,474,04/10/2024 05:30,116.3,Dining,"Khan, Phillips and Sinclair"
18460,457,17/09/2024 20:29,116.3,Groceries,Manning Group
9770,219,23/09/2024 05:50,116.29,Transport,Jones Group
13648,326,23/10/2024 21:46,116.28,Services,"Payne, Reeves and Murray"
4388,75,19/09/2024 09:31,116.25,Dining,Smith-Taylor
4094,68,02/11/2024 11:08,116.24,Dining,"Lewis, Sinclair and Curtis"
3570,54,01/11/2024 09:32,116.24,Transport,Simpson LLC
11719,271,04/11/2024 03:23,116.23,Dining,Bailey Group
14047,336,27/09/2024 09:41,116.23,Services,"Mitchell, Shah and Taylor"
11521,266,11/10/2024 11:18,116.18,Utilities,Dawson-Mills
3409,50,02/11/2024 01:29,116.17,Transport,Rogers Ltd
7635,161,15/10/2024 09:15,116.15,Dining,Morris-Wright
14001,334,11/10/2024 04:48,116.15,Dining,Cartwright Ltd
1886,12,27/10/2024 15:16,116.14,Retail,"Morgan, Bryant and Moore"
4605,81,16/10/2024 13:40,116.13,Transport,"Hope, Lynch and Gibbons"
10735,245,10/10/2024 15:31,116.12,Dining,Rowley Ltd
11210,257,04/10/2024 22:33,116.11,Transport,"Coles, Rowley and Thomas"
13821,331,04/11/2024 14:17,116.1,Groceries,Hammond LLC
19579,489,17/09/2024 05:53,116.1,Retail,Bradley and Sons
2200,20,22/09/2024 06:38,116.09,Services,Smith-Green
9206,204,26/10/2024 00:46,116.09,Services,Black LLC
19653,491,27/09/2024 08:41,116.09,Services,"Edwards, Fletcher and Morgan"
4385,75,17/09/2024 21:42,116.09,Transport,"Pugh, Williams and Clarke"
2500,28,28/09/2024 03:16,116.08,Services,"Forster, Kelly and Hart"
14693,352,27/10/2024 15:27,116.08,Transport,Wright PLC
6621,134,14/11/2024 18:20,116.07,Retail,"Mills, Atkinson and Greenwood"
9073,200,13/10/2024 03:30,116.06,Services,Turnbull PLC
12384,290,09/11/2024 14:32,116.04,Groceries,"Jenkins, Hall and Davidson"
8433,184,18/09/2024 04:33,116.03,Dining,Wilson Ltd
14566,349,09/11/2024 20:50,116.03,Groceries,"Wong, Herbert and Hewitt"
15269,369,30/09/2024 01:27,116.03,Services,"Davies, Stevens and Roberts"
4234,72,17/09/2024 09:08,116.02,Retail,Lawrence LLC
14875,356,06/10/2024 02:16,116.02,Retail,"Davey, Walker and Saunders"
6910,143,11/10/2024 15:31,116.01,Dining,Berry-Watson
9287,206,25/10/2024 03:38,116,Groceries,"Marsh, Wilson and Day"
10294,233,22/10/2024 09:57,115.99,Retail,Evans and Sons
12759,301,23/10/2024 16:50,115.99,Retail,Poole-Turner
3530,53,01/10/2024 08:41,115.98,Dining,Cooper PLC
17983,443,02/11/2024 15:47,115.96,Utilities,"Richards, Evans and Whitehouse"
2864,37,15/10/2024 10:28,115.95,Retail,Bennett Group
16621,406,18/10/2024 01:31,115.95,Transport,"Stokes, Savage and Holmes"
9694,217,01/10/2024 08:33,115.94,Utilities,Hanson-Hicks
10784,247,15/10/2024 06:49,115.93,Utilities,Ingram-Hughes
18095,446,22/09/2024 01:11,115.92,Dining,Wood-Preston
19647,490,08/10/2024 20:49,115.91,Groceries,"Patterson, Brown and Dobson"
5259,100,07/11/2024 10:03,115.9,Dining,Smith-Patel
10154,229,23/09/2024 01:01,115.9,Retail,"Chambers, O'Sullivan and Morris"
19535,488,08/10/2024 10:34,115.89,Groceries,Stevenson Group
6195,124,16/10/2024 16:25,115.88,Services,Ward-Kent
11169,256,25/10/2024 16:31,115.88,Transport,James-Hughes
9510,210,27/10/2024 15:09,115.88,Utilities,"Hunt, Greenwood and White"
3731,58,26/09/2024 09:21,115.85,Retail,Crawford and Sons
16366,399,04/11/2024 11:25,115.84,Retail,Mann and Sons
4267,72,10/11/2024 19:19,115.83,Dining,Harrison-Parry
8739,192,04/10/2024 20:02,115.83,Transport,Carr-Clarke
17508,430,01/11/2024 10:03,115.82,Services,"Taylor, Williams and Powell"
5680,110,27/09/2024 09:22,115.81,Services,"Hall, Blake and King"
6897,142,23/09/2024 03:45,115.8,Groceries,Harrison and Sons
14970,358,09/11/2024 12:18,115.79,Retail,"Walsh, Lane and Todd"
19244,480,07/10/2024 16:28,115.79,Retail,Smith-Lewis
6183,124,26/10/2024 06:14,115.77,Retail,Burrows-Bailey
13104,311,04/11/2024 09:41,115.76,Dining,Ashton LLC
13650,326,24/10/2024 11:01,115.76,Groceries,Evans-Patterson
17890,442,16/10/2024 12:26,115.76,Retail,Wade PLC
14132,337,28/09/2024 17:47,115.75,Services,Chandler-Wilkinson
3464,51,22/10/2024 22:51,115.72,Dining,"Barker, Hart and Edwards"
11918,277,04/11/2024 10:49,115.72,Groceries,Holmes PLC
13365,318,04/11/2024 20:20,115.71,Groceries,Connor-Clark
4312,73,09/11/2024 18:35,115.68,Groceries,Sims-Evans
19060,474,05/10/2024 15:20,115.67,Utilities,Parkinson-Thompson
19344,483,23/10/2024 19:11,115.67,Utilities,Marsh-Ward
11249,258,08/11/2024 14:47,115.66,Retail,Shaw-Price
15395,372,27/10/2024 02:58,115.65,Groceries,Jones-Gardner
12267,288,01/11/2024 07:44,115.64,Groceries,Cole and Sons
1859,11,28/10/2024 15:08,115.63,Retail,Simpson-Williams
7435,156,22/10/2024 20:28,115.63,Utilities,Townsend-Baker
15296,370,23/10/2024 08:33,115.6,Groceries,Anderson-Thomas
19429,486,26/10/2024 19:09,115.6,Retail,Long PLC
9798,220,11/11/2024 04:54,115.58,Utilities,Watts PLC
7404,155,10/10/2024 04:34,115.57,Dining,Bailey and Sons
